18
52.562721000, 7.431973000
2.995729000, 20.687746000
0.592281000, 53.069028000
0.197398000, 848.233056000
4.169721000, 951.949853000
8.802619000, 970.613969000
16.664970000, 983.590170000
171.914131000, 996.626052000
247.846287000, 999.278669000
898.584541000, 999.235234000
979.540860000, 997.681644000
998.515315000, 995.131905000
998.984589000, 695.816331000
999.040764000, 105.946934000
986.608588000, 5.086108000
814.587692000, 2.565874000
643.143059000, 1.662606000
275.061480000, 1.160640000
0.001038027
